delta_t,ysz_tgo_max_sigma_yy,ysz_tgo_max_tau_xy,ysz_tgo_mean_sed,tgo_bc_max_sigma_yy,tgo_bc_max_tau_xy,tgo_bc_mean_sed,cycle_id,t_state,tgo_thickness_um,ysz_thickness_um,bondcoat_thickness_um,k_p_m2_s,growth_strain,growth_eigenstrain_coeff,arrhenius_growth,kp0_m2_s,Q_J_mol,roughness_amplitude_um,roughness_wavelength_um
0.0,13150253376.545797,18481046463.864986,107741859.48007897,13078315820.274199,18849387488.85325,127090163.0967566,1,min,93.36260747941782,200.0,150.0,9.245749024810627e-12,0.06726482526628325,0.001,False,,,1.0151473308061636,450.15515314923255
655.5089968193153,15159623741.856989,18111458515.24504,164237590.9600656,16920603420.160069,17773897403.024765,194304423.50324968,1,max,93.36260747941782,200.0,150.0,9.245749024810627e-12,0.06726482526628325,0.001,False,,,1.0151473308061636,450.15515314923255
0.0,6346606087.905719,9215992099.021753,27009032.534698162,6288319517.160385,9387891327.64113,32751694.72635204,2,min,132.0275822523684,200.0,150.0,9.245749024810627e-12,0.028271037174948235,0.001,False,,,1.0151473308061636,450.15515314923255
655.5089968193153,8335216766.747812,8781529637.116465,66318623.61244781,10005540052.444407,8111883829.616252,88195397.51963611,2,max,132.0275822523684,200.0,150.0,9.245749024810627e-12,0.028271037174948235,0.001,False,,,1.0151473308061636,450.15515314923255
0.0,5129852105.042297,7493344588.255543,19203997.551590048,5064998438.832324,7628652721.98597,23663160.004320316,3,min,161.6972123305036,200.0,150.0,9.245749024810627e-12,0.021693825479817134,0.001,False,,,1.0151473308061636,450.15515314923255
655.5089968193153,7117253996.322263,7036995345.508266,55641364.85749258,8723805541.77955,6273316544.515008,77005183.66623539,3,max,161.6972123305036,200.0,150.0,9.245749024810627e-12,0.021693825479817134,0.001,False,,,1.0151473308061636,450.15515314923255
0.0,4495974171.340427,6582630690.869454,15541251.025839508,4424834790.821089,6696482896.054638,19345003.665152296,4,min,186.71018846197444,200.0,150.0,9.245749024810627e-12,0.01828897554495785,0.001,False,,,1.0151473308061636,450.15515314923255
655.5089968193153,6482601461.555202,6110220724.091975,50319669.66876827,8037749241.500499,5281703760.896429,71475141.3228217,4,max,186.71018846197444,200.0,150.0,9.245749024810627e-12,0.01828897554495785,0.001,False,,,1.0151473308061636,450.15515314923255
0.0,3693810191.2032,5472468406.442511,13046301.355753578,3626403248.4116907,5573773939.398039,16428132.025622427,5,min,208.74721668936348,200.0,150.0,9.245749024810627e-12,0.016113023424956352,0.001,False,,,1.0151473308061636,450.15515314923255
655.5089968193153,5714212374.2739315,5032931780.713865,46662423.51453426,7289585766.067806,4229118147.371073,67770660.10910073,5,max,208.74721668936348,200.0,150.0,9.245749024810627e-12,0.016113023424956352,0.001,False,,,1.0151473308061636,450.15515314923255
0.0,3793896794.752276,5553540084.398997,11764945.183283724,3713198708.067057,5641549359.520983,14814630.458012834,6,min,228.67030081671325,200.0,150.0,9.245749024810627e-12,0.01456735082103208,0.001,False,,,1.0151473308061636,450.15515314923255
655.5089968193153,5778991661.042952,5057999235.345731,44476705.97954886,7254669951.335473,4139049827.466698,65470316.20078665,6,max,228.67030081671325,200.0,150.0,9.245749024810627e-12,0.01456735082103208,0.001,False,,,1.0151473308061636,450.15515314923255
0.0,3199092617.986828,4768931883.3525915,10398134.675284036,3123407577.4417615,4849446625.120105,13208420.026057942,7,min,246.99152308461152,200.0,150.0,9.245749024810627e-12,0.01339610225708974,0.001,False,,,1.0151473308061636,450.15515314923255
655.5089968193153,5222070278.541842,4312342800.994101,42384691.34143419,6736170502.560835,3436828575.417064,63413296.83881052,7,max,246.99152308461152,200.0,150.0,9.245749024810627e-12,0.01339610225708974,0.001,False,,,1.0151473308061636,450.15515314923255
0.0,3029319941.253524,4522408156.421422,9516829.900143348,2950378137.853903,4595441696.830341,12119474.219439836,8,min,264.04453881060715,200.0,150.0,9.245749024810627e-12,0.01246881562358793,0.001,False,,,1.0151473308061636,450.15515314923255
655.5089968193153,5053048238.224298,4058896271.1622176,40889446.3661195,6541623033.500157,3154935137.4829154,61910430.27267835,8,max,264.04453881060715,200.0,150.0,9.245749024810627e-12,0.01246881562358793,0.001,False,,,1.0151473308061636,450.15515314923255
0.0,3242945083.204905,4723923333.921854,8998083.034647815,3153139137.0262012,4790462837.787698,11409670.40542238,9,min,280.06110846698493,200.0,150.0,9.245749024810627e-12,0.011710987497847264,0.001,False,,,1.0151473308061636,450.15515314923255
655.5089968193153,5225260969.990577,4204882949.7709613,39836464.574682325,6614794503.012219,3196183966.683767,60798456.73790421,9,max,280.06110846698493,200.0,150.0,9.245749024810627e-12,0.011710987497847264,0.001,False,,,1.0151473308061636,450.15515314923255
0.0,3118390370.4006786,4533039341.199439,8397375.008036407,3026431516.715551,4594660355.942037,10656924.37688019,10,min,295.20997692457206,200.0,150.0,9.245749024810627e-12,0.011076542163489536,0.001,False,,,1.0151473308061636,450.15515314923255
655.5089968193153,5099672400.653807,4007848532.8194375,38771943.03149265,6465923708.766626,2975934959.520556,59746751.052682936,10,max,295.20997692457206,200.0,150.0,9.245749024810627e-12,0.011076542163489536,0.001,False,,,1.0151473308061636,450.15515314923255
